	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
time	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
M494T573_POS_RPLC	27.4332625437084	26.9772069447135	27.0702699485439	27.2577383905473	27.5530996383364	27.4780467566072	27.3799852822063
M496T600_POS_RPLC	31.8867404214183	31.7307491815546	31.7705619722815	31.8220452496669	31.7795490630323	31.781586057114	31.7999794993927
M508T592_POS_RPLC	23.6661963742509	23.5476769719884	23.4989969627685	23.5165552395813	23.592194440091	23.5872754407208	23.6042547968409
M508T628_POS_RPLC	24.5717805642863	24.6809564971428	24.697911492155	24.658064742461	24.5555140019136	24.5302586920432	24.5099097677091
M510T619_POS_RPLC	26.3607399810047	26.3091967071156	26.3081609823346	26.2994656524954	26.1838789162182	26.2869758628076	26.4141611634786
M510T653_POS_RPLC	22.4023469458295	22.3632310450436	22.3605956365191	22.4321852982439	22.3019398158923	22.2582931772345	22.3910165802962
M516T574_POS_RPLC	24.1973507903585	23.7369274054161	23.6991395976474	23.8629558446154	24.2879652863443	24.2292463033048	24.2356287830862
M518T600_POS_RPLC	27.8786349828961	27.9299267249175	27.8732227497863	27.8227128612499	27.8209209472387	27.8631709424432	27.9278385287812
M519T600_POS_RPLC	25.8726366908719	25.9748002948276	25.91189697813	25.8525700767906	25.823288357445	25.837020188014	25.9053303239055
M520T587_POS_RPLC	31.3005760294973	31.0074938568985	31.0158536279255	31.0239613868689	30.921533608641	30.8608569068667	30.8486806154287
M522T610_POS_RPLC	30.1843981458938	29.9962027641508	30.0065846783497	30.0718401886014	30.0940846686049	30.0341259249963	30.0431646475574
M524T635_POS_RPLC	29.9071469519104	29.7590864925443	29.8119990213729	29.9202962717656	29.8436327432151	29.8449238954609	29.8600295300863
M526T585_POS_RPLC	25.6810706268606	25.6658384458001	25.6442861717463	25.6696440104347	25.8246223654963	25.8687930965734	25.9203671822955
M542T587_POS_RPLC	27.6521194396039	27.5663121840357	27.5116901100381	27.4604128211922	27.3877721382631	27.387964315682	27.4951624583102
M544T610_POS_RPLC	26.7437458394805	26.7429347779042	26.7179496432676	26.7051407315031	26.7269013399442	26.7343773649086	26.7929124895284
M546T604_POS_RPLC	26.9839444428406	26.5398053563704	26.6912164763035	26.9090812856421	26.8235624311668	26.7103714928518	26.9001896421769
M548T622_POS_RPLC	23.956880313074	23.5415682201887	23.5868997958755	23.6110449921493	23.5013722317531	23.4430554325495	23.4921353043694
M550T641_POS_RPLC	23.043570081961	23.0203164237438	22.9131513568892	22.845733331008	22.8133150423327	22.8202756035886	22.7985038486196
M568T604_POS_RPLC	23.1427960552344	23.0589714313463	23.0693603367131	23.1479905961135	23.2447518304269	23.1798184087681	23.280327107254
M570T602_POS_RPLC	24.3407168324497	24.1656223838029	24.137155795073	24.2871859804662	24.2874627466807	24.2432962779594	24.4731327508105
M609T424_POS_RPLC	33.1317287057373	33.3381804376038	33.4956593247593	33.5016779050119	33.2541311705947	33.2836634225346	33.3875845129222
M635T442_POS_RPLC	22.990147372795	23.2294803387462	23.3779648646155	23.3873382841754	23.0971347261263	23.1342383167085	23.2567379961974
M676T755_POS_RPLC	26.9978334694024	26.7378919160032	26.9289300831563	27.026972187871	27.0398961798009	27.2494216421596	27.1643832116497
M707T752_POS_RPLC	24.6194944655134	24.4094522826988	24.561677383262	24.5662955049068	24.5666733874168	24.5786636117714	24.5113110480019
M759T811_POS_RPLC	30.5663507942033	30.4598329369892	30.5244548522515	30.5248584302633	30.6409482294249	30.5427662768316	30.4780667709903
M778T435_POS_RPLC	22.2834198918256	21.8941570701705	21.9973327640938	22.0750824860292	21.9596572054147	22.0011392674579	21.8643855473715
M783T816_POS_RPLC	28.8834641205647	28.7610612936811	28.6711774085448	28.6288201621025	28.3334037427582	28.2533928889722	28.308082939728
M787T628_POS_RPLC	25.5584456751849	25.0718355268434	25.2172943981941	25.7669969498446	25.4692200622275	25.5702625645779	25.2134993975068
M87T38_NEG_RPLC	20.6677064829832	20.5587701791204	20.5897546151586	20.7226848069273	20.6710273776624	20.648392043392	20.7770147155351
M89T34_NEG_RPLC	26.5632154594757	26.4993206699895	26.5698612117755	26.6670079182246	26.6598718858319	26.4840292552296	26.6073271339506
M97T848_NEG_RPLC	24.1928987146132	24.0482162225369	24.0880684902727	24.1565468169183	24.1563955098865	24.1641096655942	24.1613066237985
M103T33_NEG_RPLC	26.2869864690702	26.6785110078439	26.5929903735508	26.1721107097024	26.1623746839255	26.3627036915541	26.1849411464554
M115T34_NEG_RPLC	27.1917963566248	27.0334385411018	26.9843350768655	26.8253652070663	26.8754441851532	26.8883597984359	26.808030367381
M117T37_NEG_RPLC	27.2796541046743	27.1594026555277	27.0273228472696	26.6866369851926	26.6029009364018	26.7839305838481	26.6154475430948
M128T33_NEG_RPLC	22.8109286925574	22.8881271171695	22.9222038313625	22.8131605361165	22.7615076557804	22.8064232541424	22.9422075167512
M129T54_2_NEG_RPLC	31.3831291285479	31.3621352947665	31.300165620006	31.1840564272751	31.2239011068971	31.1279546766067	31.0847632979973
M132T47_NEG_RPLC	23.8264679991593	23.7776902617195	23.7914023619919	23.7213726667938	23.7420593033914	23.73885616726	23.5751682700515
M134T109_NEG_RPLC	22.3624184261755	22.3080422303098	22.440146037765	22.4766556618309	22.4707122726338	22.2895084178877	22.337046335079
M136T230_NEG_RPLC	19.8683310800193	19.6616312208797	19.6034362894019	19.712822598537	19.9316674759953	19.8951746988097	19.7242348791438
M137T129_NEG_RPLC	24.779188213337	25.1631483860881	24.7666426576868	25.6586666879794	27.5969804727242	27.9523035282671	28.4836986407168
M137T209_2_NEG_RPLC	22.9980968248787	23.090182559882	23.1757186907395	23.2172716348148	23.1910385389103	23.2498013946789	22.9988353941659
M141T256_NEG_RPLC	21.0682051385476	21.4603166222326	21.6542557458482	21.4558146253008	21.5958814375643	21.6143767885396	21.4469663124659
M143T308_NEG_RPLC	21.4234351432772	21.4341431868202	21.6737774734291	22.204933554175	21.4668692356498	21.5854308060841	21.3740262813929
M144T214_NEG_RPLC	24.731199207255	24.5038844344195	24.6462082194648	24.4874334627857	24.4021467553207	24.5251709310664	24.6743710927426
