	25_35	35_45	45_50	50_55	55_60	60_65	65_70	70_76
time	25_35	35_45	45_50	50_55	55_60	60_65	65_70	70_76
M502T597_NEG_RPLC	22.9633861949098	21.8788950447705	22.166835445541	22.5566624188892	22.4192869326888	22.4066705285368	22.5746778715076	22.2635583666456
M504T587_NEG_RPLC	24.114900155548	23.751705975808	23.5925130387217	23.7273757147169	23.5465861732666	23.5666584281481	23.6079863356363	23.6916322957737
M508T609_NEG_RPLC	17.8525037644966	17.4984625617711	17.2879450948538	17.4136675443473	17.435276960889	17.3558690272733	17.5275055181719	17.8678020598576
M526T595_NEG_RPLC	22.2360040058699	21.6116056645106	21.4825311646603	21.8968453337159	21.918243490179	21.9360319054447	22.2192858990085	21.7013203433663
M539T419_NEG_RPLC	24.0167895310158	23.8444456983839	24.031534375593	24.0713313961679	24.1841780621604	24.2397264970598	23.9471758961248	24.2078643089176
M567T530_NEG_RPLC	21.5566261411261	20.8577833835765	21.0968949582314	21.2741767135416	21.0019314274709	21.1561619652749	21.3160340432303	21.8745475074368
M607T424_NEG_RPLC	28.5044033098727	28.4803036565758	28.5660142777807	28.6060437567178	28.6254042339256	28.7366995902263	28.6039331085521	28.2466260121389
M776T433_NEG_RPLC	21.6227459955541	21.2690486272175	21.1486246767598	21.2603041783234	21.1441939085678	21.3489804264973	21.1621557813483	21.0689098913403
M80T447_POS_HILIC	24.7493928935334	24.7908982262244	24.6083540928175	24.6620131919211	24.6195380692811	24.6642753588309	24.6456494732296	24.4270729707398
M82T457_POS_HILIC	23.8402479095732	23.8765111093313	24.0443849035849	24.0005665154469	23.8891991516129	23.9884585267745	23.9970917582241	23.9148747512662
M85T447_POS_HILIC	24.5240462900448	25.2341929336312	25.0976240505895	24.8516582902919	24.9235581680693	25.0827128057958	25.1930780689443	25.2219711478275
M86T63_POS_HILIC	24.7890656365046	25.1105089460972	25.2217103307505	25.1762819696073	25.187962616503	25.1736525721185	25.1402272663802	25.1387770118548
M86T387_POS_HILIC	29.1987338612388	29.3314743009539	29.4289383584901	29.2004096148369	28.5505588392991	29.2878601234917	29.2594178122007	29.2107031401457
M88T111_POS_HILIC	24.8846261589278	24.6997911273021	23.9344855176649	24.80451010919	24.7137907501243	24.4669136440595	24.5224849310317	24.3087508581306
M90T541_2_POS_HILIC	28.5101309079589	28.1716255103897	28.1399570446001	28.5184120060948	28.2530756893345	28.2010876482642	28.3209453651179	28.7317756256604
M94T386_POS_HILIC	25.3377164924689	25.2162037244179	25.8633321063581	25.6135591590218	26.1797933898121	25.9406498557731	25.8644711426084	26.1023194424472
M95T472_POS_HILIC	24.9412796823842	24.622569508923	24.6009509831842	24.7241997581944	24.583627705019	24.7726039709734	24.7489604986511	25.012865928579
M96T63_POS_HILIC	26.1710852604042	27.0059840981765	26.4782922483879	26.465882494155	26.7944909379967	27.1169653833444	26.691987767125	27.3681359312874
M97T63_2_POS_HILIC	24.3739517011592	24.3396607746825	24.3728728490149	24.4513255993282	24.3464300211513	24.3732451126443	24.3609719759665	24.3670961843914
M102T630_POS_HILIC	24.6636080770163	24.1943127704858	24.4143413172521	24.5440549601751	24.656431449664	24.6636406640337	24.4510833105731	24.1841080079402
M102T58_POS_HILIC	26.0634558553356	25.9923388582144	25.7250175017484	25.9517530732127	26.0908230247314	25.8584652625364	25.8939957223599	25.9602801630681
M104T536_POS_HILIC	24.0943046921524	25.5395862705901	24.7295093646951	25.762437363801	25.4930785279001	25.5167320985067	24.7456849938149	25.812075163924
M104T472_POS_HILIC	26.7623102740868	26.6591104225904	25.9971093727783	26.2457621284648	26.4042918039242	26.5719863125959	26.2790957945429	25.8657604915842
M104T398_1_POS_HILIC	23.4627547416831	23.5396621529772	23.4672544278737	23.5593422467144	23.5325646013492	23.6484847090919	23.6585675872343	23.7192628856965
M105T398_POS_HILIC	28.0880523034553	28.1858256457347	27.5925226516536	27.915030870497	28.1017285771388	28.1793387920971	28.1760551929628	28.3806113351045
M106T587_POS_HILIC	23.2999883325658	23.3137031550342	23.2220650012546	23.3510330342712	23.1310495971352	23.2236871929686	23.0379061072008	23.2098838776591
M106T474_POS_HILIC	24.0962739141784	24.4515668210276	24.2632558557903	24.383812787083	24.6909664409767	24.6361393987397	24.6458259140899	24.8039770906644
M109T450_POS_HILIC	22.582777830291	22.8180328259301	22.5512994781147	22.4573512515411	22.6725729174825	22.7873921610474	22.7777078780427	22.9366439561963
M110T588_POS_HILIC	23.4446924789411	23.443892094061	23.3204227725459	23.3432511151168	23.2388597756152	23.3479388341072	23.3461803109087	22.8854175221292
M111T63_POS_HILIC	27.5287116394113	26.8872215016358	27.216395415453	27.3444933006014	26.9589308731117	27.0843461014702	27.2056575840972	27.0604563916333
M112T254_POS_HILIC	23.6801009928592	23.9254924051316	23.7755948736669	23.6931251707336	23.7212726456825	23.6545440466946	23.8181248531209	24.2733868253872
M114T653_POS_HILIC	23.1898654095022	23.2799589435876	23.4782787919009	23.4387653144763	23.3583792996889	23.426086174935	23.36202848474	23.3470031072719
M114T688_POS_HILIC	25.1985613644318	24.9957361678074	25.1930553472473	25.1370259985513	25.1411054024507	25.1259435969853	25.1303025701543	24.9732093186393
M114T168_1_POS_HILIC	33.8233851228292	33.8009471583056	33.7745931867466	33.8432137128402	33.6822643151499	33.821071750931	33.829167628587	34.1576341224157
M115T404_POS_HILIC	23.1434974588302	22.9626194954563	23.0272692356313	22.7267615595003	22.9115051615021	22.8514574437243	22.9164869819662	22.4810209801597
M115T356_1_POS_HILIC	28.3694938475842	28.0699263000523	28.2575643284894	28.2977028076621	27.9842579229619	28.1823838376695	28.2721204933921	27.8916779560509
M115T977_POS_HILIC	26.8492082085095	26.9157423697485	26.9354733057894	26.9930439058427	27.0034380639705	27.0507769482386	26.8848316660825	26.9218096219195
M116T479_POS_HILIC	32.2802147060655	32.1423614839903	32.1558949351329	32.3162507657261	32.3686967452565	32.1961435084129	32.3506840179068	32.578120694978
M116T978_2_POS_HILIC	28.7850292297226	28.9355859880395	28.8767766405079	28.9400648054335	28.9717540518008	28.9511305698502	28.8323916836433	28.9041965336431
M117T407_POS_HILIC	22.3937734545503	22.0261533562916	22.2485959091702	21.9272893302063	21.9604708027547	22.4079016944246	22.3088876120918	21.9534580557505
M117T478_POS_HILIC	28.1224535494871	27.9827903695412	27.9989338704205	28.1577953054182	28.2107454424182	28.034932394462	28.1977264287851	28.4117902213688
M118T373_POS_HILIC	25.6376718535953	25.5183990919675	25.7050323509927	25.5896849440175	25.5473067786704	25.6418554986864	25.7012773319347	25.5486616241316
M118T428_2_POS_HILIC	33.357322754064	33.6813212994115	32.9124051693975	33.4327783592834	33.572728261532	33.5683346972918	33.426589880088	33.1697106174608
M120T63_POS_HILIC	21.8847897312227	21.7352414496027	21.7371513599319	22.1463687469615	21.7426649038356	21.7925847883175	21.8139846234868	22.1223428425358
M120T538_POS_HILIC	28.2007784529422	27.6690581477419	27.6160990754293	27.963880937523	27.74507557623	27.6718212267971	27.7329353947675	28.5650183844368
M120T375_POS_HILIC	29.9116363197253	29.9121461316472	30.0775665662235	29.9554142545244	29.9515354281813	29.9543329059745	30.0810521273169	30.1556375477585
M121T471_POS_HILIC	23.7429231215055	23.4687612252952	23.5134993124856	23.6652635365257	23.4480645169023	23.6697500293578	23.6646449026034	23.9385766520197
M123T470_POS_HILIC	27.2220038380887	26.9399369683274	26.9016464948012	27.0395149793364	26.9245868959122	27.0830270996756	27.0830752903959	27.3111402816951
M124T64_POS_HILIC	21.6503785273698	21.7023105007473	22.0526279340352	22.1309472292792	22.008935034924	23.1334870010967	22.2698877636045	21.8452792953423
M126T526_2_POS_HILIC	27.7084195177391	27.4455158904313	27.5348318809761	27.6000093926302	27.5470432978922	27.5982951640804	27.635160191364	27.7858624960528
M126T610_POS_HILIC	22.1498683238273	21.4262867904206	22.2189608870874	21.5164770956208	21.6434927000802	21.8408740962318	21.9735786762411	22.2927634714616
M127T447_POS_HILIC	23.6493454551409	24.1212172920535	23.688101834364	23.8603432759794	24.0504411801444	24.0733172251069	24.0164540143286	23.8795603436677
M128T526_POS_HILIC	23.2544006716575	22.959529498634	23.0526267878411	23.1282706594179	23.0940777075349	23.1378617411884	23.1662370340377	23.3199786732852
M129T693_POS_HILIC	24.5770772555437	24.6288397813593	24.6023514149587	24.3921684239456	24.4327922307586	24.5145776097919	24.5605253012539	24.3625809823244
M130T459_POS_HILIC	22.3720044443293	22.9923625467649	22.6503476153461	22.3460540994985	22.6167749190227	22.8981406117638	23.019343296082	22.957331771469
M130T576_POS_HILIC	26.6519912347016	26.8533840133304	26.5349685383512	26.5944729947487	26.4094340194795	26.5158220179636	26.8139957839642	26.1323865179707
M130T461_POS_HILIC	29.607353755002	28.9497098312735	28.910316515359	28.9796619434619	28.9367692572418	28.9068829687525	28.7558115819065	29.1925787407816
M130T402_POS_HILIC	29.2479017638926	29.20914190611	29.3698197633594	29.2915824871839	29.2182094861174	29.3218774197115	29.1685826267512	28.3335762626631
M131T373_POS_HILIC	23.2764953812642	23.2029148069703	23.2361151218755	23.241904900042	23.2363152723212	23.2944654361282	23.3055151457814	23.3198734442747
M132T538_POS_HILIC	28.3465367976679	28.0869692452559	27.2760494434625	27.8899131891721	28.0816354134596	27.6715834377186	28.2575563525111	28.5005210564764
M132T630_POS_HILIC	24.3572819682644	24.4083038387258	24.6316509505753	24.6677104629153	24.6873904076505	24.7404053047152	24.6550354660884	24.4588034440622
M132T387_2_POS_HILIC	31.0330081262672	31.134790895407	31.2025392732354	31.0518721394697	31.1560690396694	31.0420035185668	30.9627034242756	30.9101761416471
M133T586_POS_HILIC	24.6613759128556	24.6943297987691	24.7171139772432	24.5991131041544	24.2945761927417	24.5123146326901	24.4577009775731	24.1137201808534
M133T979_POS_HILIC	29.2246545214294	29.365750923759	29.2104613444792	29.3548345268346	29.4412054356323	29.4295775053178	29.235416056106	29.2701626782481
M134T423_POS_HILIC	23.2502251640686	23.0268364634628	22.6390784824939	22.7902396047336	22.8640854892514	22.7271812324456	22.7333475280933	22.8532035433726
M134T978_POS_HILIC	24.9440466053467	25.1128067936517	24.9609286466208	25.111134632577	25.1906492635791	25.1569947422705	24.9783545397735	25.048788758394
M136T471_POS_HILIC	28.5048105582749	28.2228982063081	28.1743165561236	28.3479236887456	28.1776838492161	28.3767181235556	28.3687264239356	28.5940944666902
M136T239_POS_HILIC	21.0641549587435	21.0130451523971	20.9474834407718	21.0770597777035	21.0776108207751	21.0634111602566	21.1227067969574	21.0500019566134
M137T195_2_POS_HILIC	30.5304937167965	30.0622006420484	29.9416474362419	30.1804667287233	30.3442936669035	30.2893071471917	30.2927205921775	29.9549396491401
M138T438_2_POS_HILIC	28.3893242291637	27.8220637411773	28.8647296542006	28.3490743214935	28.5738743996789	28.483870127989	28.3104685154707	28.6591299031783
M139T457_POS_HILIC	24.4726934159001	24.6688914094833	24.6203005088358	24.5051078378888	24.8455164927743	24.6175481564439	24.76883473349	24.396275145873
M139T978_POS_HILIC	22.038455368883	21.9550255061884	21.7709325633574	21.9253730361564	21.8877989823154	21.8077948168588	21.8211842205704	21.7509262112326
M140T320_POS_HILIC	24.6967173915421	24.7844237992282	24.641812033451	24.6589381211307	24.5889583451143	24.6443284411805	24.6436885327889	24.4454337016156
M141T499_POS_HILIC	26.2978999627411	26.3115759513018	26.3865865114941	25.8644585455745	26.4654392129663	26.263736862904	26.4171517501891	26.9497944910485
M142T59_2_POS_HILIC	27.1707397495566	26.7429741697113	26.5667307750926	26.3264394370578	26.6464768550501	26.7446083947138	26.4965274565588	26.4576242178814
M142T98_POS_HILIC	22.0206427676741	20.8520093023324	18.347957425689	19.6583840182964	20.8970983606523	21.4199486860621	19.5415599800626	19.1160616662433
M143T407_POS_HILIC	23.7107463320553	23.5712087863992	23.643516008246	23.3976527146226	23.3721136004288	23.4456335287006	23.5195571124157	23.1003008957592
M143T631_POS_HILIC	22.5935231148	22.638204373008	22.6366101809698	22.6862989539172	22.7222527045522	22.7670353520023	22.6489138079527	22.540846754224
M143T506_POS_HILIC	26.2791626622978	27.5597277625741	28.1451522438572	27.8972733986507	28.0368660385444	27.7554341509872	27.9702334250421	26.7252932254529
M144T407_1_POS_HILIC	23.371226983047	22.5572856089548	22.7778749112097	22.9686956322881	22.8564840713893	22.7364758941354	22.7499454394402	22.5073801533781
M144T407_2_POS_HILIC	29.831145812266	28.9592965359803	27.5324778830311	28.7023508121304	29.3015431951088	28.8175046508015	27.991711479986	27.3860869438469
M144T372_POS_HILIC	24.8316953402047	24.8139047418782	24.4996762155411	24.6528761680315	24.7403102562682	24.729563509903	24.8165764661383	24.8566040081607
M144T997_POS_HILIC	23.3959567637706	22.9988411093714	23.4027847462367	23.6111683287623	23.7014666428909	23.8095757619935	23.6717814058934	23.1399963114116
M146T457_2_POS_HILIC	27.7857013336953	28.0775765556293	28.2152921662806	28.2824321728528	28.4752111487107	28.3647791110318	28.3628285498383	27.4292086082312
M147T576_POS_HILIC	27.2511522785651	27.4553761721339	27.1014114008319	27.1909551086039	26.9976329373346	27.1136202930601	27.4036911584262	26.7270564019032
M147T966_POS_HILIC	30.9323886484749	30.9228864459134	30.8361699104144	30.9128386881634	30.9047861435655	30.8684213127034	30.7833816584265	30.9346436925515
M148T623_1_POS_HILIC	26.5393785740924	25.9040798132407	26.405578082471	26.2365552521199	26.6317748855168	26.7626168748204	26.6094598480717	26.5795613662847
M148T335_POS_HILIC	21.8537891815999	21.8392588634559	21.8163287964715	21.7460735803192	21.828417526888	21.9410029592778	21.9584369114168	21.5287763649784
M149T373_POS_HILIC	23.2534719682299	23.2454532074805	23.2563904389574	23.2474370778273	23.3031032741756	23.2787898461795	23.3214337034589	23.3356277841238
M150T422_POS_HILIC	29.3541994792968	29.1714442246351	28.7966566343901	28.9485688705537	29.0284730529809	28.8619574069608	28.877761711004	28.9537998492178
M150T146_POS_HILIC	23.6401744166347	23.4272256709604	22.9022979453891	22.8983330780839	23.1062703613915	23.1302388297189	22.8834834998059	23.3915537057499
M151T70_POS_HILIC	23.5284527405079	23.2149101667509	22.9941999621303	23.0744883164405	23.0612476998102	23.26503908884	23.2252887102961	23.2278421957745
M153T60_2_POS_HILIC	26.793403734452	27.4085258818615	27.3341550233422	27.4879532573291	27.5167087133232	27.8658168910492	27.8446084249335	28.0626397834736
M154T205_POS_HILIC	22.5833194359879	22.4240855838304	22.6894440485528	22.6428043029924	22.6988205638859	22.4588797308713	22.5577706413388	22.4212645721941
M155T407_2_POS_HILIC	23.3888876991216	23.4862784957198	23.4982832995907	23.3290645038794	23.3199467027848	23.4050819906532	23.4644491402321	22.9469461471756
M156T580_POS_HILIC	26.3972598990756	26.3353213195968	26.1128598808021	26.0961355313363	25.9528499917437	26.1762313172237	26.1066704294281	25.4156884383268
M156T636_POS_HILIC	23.5220491512727	23.8826411085046	23.8362827281445	23.5524638675742	23.4092992032107	23.7572834796881	23.6807703630791	23.3453006335976
M156T645_POS_HILIC	21.8397686224074	21.4805279258872	21.7351038211262	21.6467519627838	21.569215657657	21.5926679379327	21.5235173794823	21.2909993831949
M156T109_POS_HILIC	27.430228391597	28.1119301449469	25.3616089182318	26.0170540072674	26.7257109444785	27.9010016294777	27.0224294567447	27.0879694870818
M157T540_POS_HILIC	21.5748971878249	21.1770421457845	20.9832032594604	21.378694705274	21.2105341383044	21.2447933071823	21.2122188876031	21.7287242672702
M158T378_POS_HILIC	27.7457453997726	27.4787148538253	25.8516462382688	27.453348329434	27.0674915651005	27.2223142828009	26.511029269472	27.4286703171566
M159T191_POS_HILIC	24.8137420749811	24.4181175780272	24.4622683683494	24.533923243402	24.5544934519574	24.5986371596493	24.6844165559844	24.2539659243076
M159T914_POS_HILIC	21.7375028099196	21.4193717073244	21.4735084029274	21.5256681070987	21.5027643492592	21.5393840273695	21.4558137390593	21.5680453221725
M160T455_POS_HILIC	27.9912382456591	27.8561691876135	27.1018705820892	28.0024058702084	27.7798053375304	27.3041692993026	27.5631209706698	27.9533979036621
M160T328_POS_HILIC	23.4587567600003	23.1555036989368	23.0485390375926	23.258890838269	22.975551455568	22.9081919160956	23.4188818867815	23.2092141641317
M161T456_POS_HILIC	24.2555845926947	24.1186936348054	23.4614029346909	24.379054254732	24.1620691689123	23.9682337933954	24.0611248282901	24.2053138474994
M161T996_2_POS_HILIC	29.0632319606989	28.771517680106	29.0722632639443	29.1492722805002	29.486051433852	29.5274874209239	29.2456116940621	28.9237632774529
M162T450_POS_HILIC	27.4284726885939	27.8510094432517	27.5740564472867	27.5182879406541	27.6130649311356	27.7798097916295	27.8404665227845	27.6746730012393
M162T591_POS_HILIC	30.5629639049828	30.7165848163497	30.5912356170976	30.3929811658266	30.509163683164	30.7508673887026	30.6157417565351	30.3384625247303
M163T410_POS_HILIC	24.3720242059861	24.6365581741135	24.2211621559776	24.1337023634399	24.2620847173893	24.3033074055374	24.3563932926712	24.2188704172789
M163T990_POS_HILIC	22.4175582848289	22.3137812065166	22.4576789078175	22.3878660445385	22.3439336029338	22.4070043689181	22.6276415656896	22.6081112515349
M163T591_POS_HILIC	26.7395370815159	26.9001025668804	26.7376684955941	26.5532635957409	26.7071729166056	26.9471656091035	26.7774508673815	26.4742940188953
M164T470_POS_HILIC	22.9241874006659	22.7514670215215	22.6799111223881	22.9198183420078	22.699535594662	22.8681008053179	22.9115645795999	23.2151611347336
M164T988_POS_HILIC	21.2907043677687	22.7287438714361	22.5705676894483	22.0902649252424	22.0990331321062	21.5909694025815	21.7255121934472	22.657043252571
M164T506_POS_HILIC	21.5241995933325	22.1021731883324	22.2470786714835	22.1049313521952	22.0297765873102	22.1431504008006	22.0312397039347	22.3523625592454
M164T592_POS_HILIC	23.4501479998397	23.4471121752268	23.3559098593459	23.2434704839119	23.2212934550949	23.4467866961157	23.376849650072	22.9250045135236
M165T470_1_POS_HILIC	28.1784523395719	27.96069250118	27.8777257883545	28.0607388996555	27.9224006484399	28.082850049185	28.0758257930913	28.3353104875925
M166T373_1_POS_HILIC	30.4072770924903	30.3584482547199	30.2983418253646	30.3376147636347	30.3351047272634	30.3669719758883	30.4031443782672	30.4069451831793
M168T112_POS_HILIC	21.5314891000892	21.2302694253461	21.2692389967299	21.6079419234378	21.4536089439518	21.5079790373421	21.5366319670373	20.8808388995538
M169T498_POS_HILIC	24.369685216956	23.8920791604949	24.1215102138315	24.0348408732126	24.3324407883454	24.0385246093151	23.9817057636313	24.0972159639147
M169T967_POS_HILIC	21.1966351656315	21.385339867411	21.304819378148	21.3651434753426	21.2388567642835	21.3264987550239	21.2558192974183	21.3572452979724
M170T407_POS_HILIC	25.2136432558953	25.0056863483128	25.1009132215728	24.865085557454	24.8367442598983	24.903048452013	24.9692554513739	24.5859642384468
M170T518_2_POS_HILIC	29.1566831584085	28.8490602376252	29.0312447779697	29.2673935611342	29.373504362471	29.2474481847474	29.4144600941407	29.5056394491397
M170T609_POS_HILIC	27.1026335798016	26.8540387782456	27.4585767927354	26.5090675751463	27.0605119562139	26.9565971829028	27.2071296115308	27.852076755428
M171T458_POS_HILIC	26.700620474153	26.894244328696	26.7041194194136	26.4265252590445	27.1251223681609	26.9569658793598	26.8552219228695	27.4771894311043
M171T968_POS_HILIC	21.0461062757353	21.0418004566781	20.7907663484359	20.931803013311	20.9032265165115	20.9570209025541	20.9378356333457	20.989714106192
M173T570_POS_HILIC	23.3753982445134	22.6258300189222	23.5152343166243	22.9454017571523	23.1433410048289	23.392804502783	23.0330387835708	23.285463871869
M174T493_POS_HILIC	22.5545579587567	22.2545496966835	22.3725540824073	21.9641075859485	22.2654088671809	22.0886406053266	22.4599179248769	22.3973097357019
M174T461_POS_HILIC	23.4245083338631	23.150087132245	24.2620050888014	24.0068965032456	24.0391904859213	24.2351605345856	24.6499329470382	25.2925313415139
M175T537_POS_HILIC	25.3296722928528	25.1193928380147	24.5066141739004	25.3786360079481	25.1176502217916	24.6358976738712	24.4388168034571	25.1282004897716
M175T911_POS_HILIC	32.140859628476	31.7076497185455	31.6631094578293	32.1991533923246	32.1239889992433	32.1350966021598	32.0672519666969	32.0369578625099
M176T640_POS_HILIC	21.5230336439165	21.7800314172339	21.9136513001466	21.8583777294935	21.6969851851951	21.811449149058	21.9852942305986	22.0046506975744
M176T360_POS_HILIC	20.3219385077287	20.2303929846858	20.196799034177	20.2425508080711	20.1447543718274	20.2925899143499	20.04449747846	19.806911732997
M176T610_POS_HILIC	26.1294263549981	26.2341402633932	26.2216122726672	26.3394422195089	26.3412422414719	26.4998011335523	26.3500139460849	26.5000585270467
M177T979_POS_HILIC	20.7881061675469	20.808407739457	21.0026819258208	20.9282508243159	20.9018785625009	21.1206960491637	20.8810478711642	20.9223719828228
M177T610_POS_HILIC	22.296207003725	22.2956451542017	22.1997862722755	22.4436157904395	22.3991258609554	22.5515343363	22.4131502943277	22.526074654426
M178T458_POS_HILIC	23.8108195433565	24.9226050909344	23.8492665696868	24.4052733245607	24.1089424503696	23.9152441031094	23.749182160351	24.9275138924464
M178T404_POS_HILIC	23.9474775046048	24.1221483718503	24.4939036022942	24.633877940967	24.3774544806924	24.5247405791059	24.2916453623106	24.7659669527778
M179T449_POS_HILIC	24.6846656442773	24.9440856020265	24.8305830548822	23.9576360773478	24.5729390109508	24.5577967718505	24.6257989463499	24.1331118682619
M182T503_POS_HILIC	22.9414302132964	22.8095013432039	22.7659215320427	23.1093890242239	23.1806529950351	22.9446194134835	22.9653577893736	23.1892683785304
M182T470_2_POS_HILIC	30.4611799311468	30.2476221022628	30.190314203056	30.4199059985389	30.2263061308166	30.3618016252461	30.3740032296594	30.6566900776835
M186T472_POS_HILIC	27.4616545194748	27.8032553993883	27.7772513474444	27.9821393751281	27.7828520057788	27.9312818164766	27.9383275603181	27.3879885927576
M187T573_2_POS_HILIC	24.2057285628556	24.671488759403	24.0604697580501	24.4879625168689	24.5033883020423	24.4522978256444	24.4171101117476	24.1179129027039
M189T509_POS_HILIC	24.5087337058042	24.0508576300123	24.1843730797803	24.3049205076716	24.3696934098244	24.2054870092174	24.3611346146183	24.2433028759026
M189T869_POS_HILIC	28.4489469041687	27.9718175537044	28.1864284993212	28.4816116902766	28.0110265428033	28.1942729540063	28.0693016545384	26.9973049283795
M189T1100_POS_HILIC	28.3184818530743	28.1504611454334	28.3391109266503	28.1091312145664	28.3033981065616	28.045113075711	28.323353201548	28.8105010918643
M191T576_POS_HILIC	29.0008824052802	29.1177540575542	29.162210112385	29.010823252414	28.9922506818954	29.1471534514109	29.1538116560299	28.9702068907686
M191T968_POS_HILIC	22.5804949771107	22.6959945599695	22.7146182221885	22.592894877114	22.5249702908162	22.7570502836774	22.6933867028135	22.3920780669668
M191T642_POS_HILIC	27.1973659767915	26.7831136166321	26.7922805468467	27.1713929381393	27.2730831366627	27.0137089612786	26.9559052219256	26.8342856876183
M192T518_POS_HILIC	24.8791464982263	24.483973388544	24.7835661327956	24.9143242814952	25.0158732436874	25.0207163194265	25.0562319141233	25.4599902847018
M197T445_POS_HILIC	22.7637492172502	22.6631861052772	23.1604606820934	22.8787276430941	22.8918075166642	22.8767658689665	22.9530864672705	23.1284131993407
M198T494_POS_HILIC	22.4533382270179	22.5453723112382	22.4461292824346	22.4388715796559	22.5243241987741	22.571894374895	22.679433704974	22.6458587413136
M199T94_POS_HILIC	23.3907804797092	22.9039083821485	23.4701565475389	23.6268656545156	23.6965895386635	23.9054530466152	24.767578335165	23.7542681156845
M200T581_POS_HILIC	27.0044839604078	26.9450429495571	27.0713994738547	26.920936094255	26.7559956201423	26.9482080967064	26.8783289266067	26.7531454279716
M203T328_POS_HILIC	21.8438593369181	21.8081820090707	21.6466731414643	21.8013359333962	21.6275712744481	21.7973930367796	21.9157937858831	21.7028146120667
M203T829_POS_HILIC	28.3632541027918	28.4094150215373	28.3712609725332	28.4097179751599	28.4773614300311	28.5251696080242	27.8318005609042	28.5623430402745
M203T785_POS_HILIC	23.4558867381729	25.1697163783532	25.1501917125774	24.4010639934619	24.869424811697	25.4034787300079	26.0116214565467	23.9943499126296
M204T495_2_POS_HILIC	32.323821301679	32.554201520598	32.5042923213109	32.394745645882	32.4425171167478	32.521276605302	32.4453623672529	32.8535279679922
M204T788_POS_HILIC	21.9252841075425	21.8376367047275	21.9573114051498	21.9960694890404	21.9098119063714	21.9335020120348	21.9496190970981	22.1454750491615
M204T461_POS_HILIC	22.3039256221814	22.3278611594058	23.2852877262214	23.1981885022924	23.1715708990284	23.5271251388571	23.4286153490187	24.2282767351832
M205T407_2_POS_HILIC	31.0843840982938	31.0191192331365	30.9037302777324	30.7654560582896	30.8390102141634	30.8298543896125	30.8466515285303	30.5671146759569
M209T469_POS_HILIC	22.1892333370985	22.5175364804043	22.4975928893296	22.4701238674249	22.2978255363463	22.2273300827823	22.3921226158437	23.1904385162465
M209T385_POS_HILIC	26.2826287354734	26.296804626267	26.3225202222287	26.1906903520721	26.2288403015729	26.2119194612325	26.3660572041542	26.1975086865615
M211T873_POS_HILIC	20.2662994456316	19.9711040705795	20.028212291032	20.3681312691515	19.9996385779936	20.1154631290422	19.9579972553266	19.9439373383461
M212T710_POS_HILIC	22.9068244894282	23.2791259148878	23.1323405776565	23.0532281464687	22.9870015579294	22.8699865253279	22.7982023824131	22.9788662440318
M212T504_POS_HILIC	23.1246263836968	23.817821981297	23.1131047601719	23.3354987436087	23.451716496697	24.0683299384326	23.895972588522	24.0863881608368
M212T409_POS_HILIC	26.5065983948059	26.4798205981638	26.3407655916272	26.3983887978902	26.3354113501021	26.5053968633688	26.3995785060062	26.8529483531261
M213T454_POS_HILIC	23.0825239931695	23.1767651854939	22.8222422342727	22.8592859706416	23.0668479697376	23.1971155490028	23.3768672622787	23.1830947856417
M214T519_POS_HILIC	22.657122688654	22.4576269319032	22.8599675749421	22.5833518439405	22.7441699123959	22.786383546843	22.6464063887548	22.9797085393541
M216T335_POS_HILIC	20.492509306424	20.654101565422	20.3755997833038	20.3393545640031	20.3872439199645	20.4209008328918	20.5472693922871	19.8093789177228
M217T488_POS_HILIC	21.9636726871714	22.1311019180405	21.6466167763683	21.9697548021909	21.8844782774624	22.0406969555946	21.7778941596488	21.8691272582241
M218T450_POS_HILIC	26.9320611885918	27.2485132921356	26.6620877662214	25.8762001394087	27.4008599997792	27.5337361675822	27.428953833998	28.3229011855918
M219T304_POS_HILIC	27.9260860096868	28.2445007538466	28.1339337647281	27.7806408477969	27.7229417285752	27.7555868812364	27.6587145032224	27.6493486829645
M226T253_POS_HILIC	22.9859710645582	23.203918592082	23.0332660006825	22.9814971928096	22.869256183793	22.9771382216001	22.8978812876525	23.2395580507736
M229T659_POS_HILIC	24.8060339767271	24.7933187701953	25.1179349190661	25.1047842911519	25.0200051630786	25.0626263425962	25.1166890655709	24.7545411419298
M230T551_POS_HILIC	22.759589604344	22.9850473261273	22.2824737984153	22.2794593095063	22.8398365614899	22.0116358028999	22.776778766056	22.258313682277
M232T575_POS_HILIC	23.7805404599594	24.0429202499436	24.0324267296233	23.9596463148233	23.8704089529014	24.0599554826007	24.0256818050141	23.8962115905552
M232T86_POS_HILIC	21.0340633638395	21.5392677858996	21.5070577268537	21.8260853320144	21.7135102821719	21.6301676145429	21.8863171673748	22.3322883726433
M232T855_POS_HILIC	21.1190411806715	20.869561835894	21.1815946956939	21.43392243297	20.6841001601014	21.1283991403042	21.2370716205193	20.98851037934
M233T486_POS_HILIC	20.6343432129783	21.0535168621591	20.6903776799403	20.8471447561785	20.5918814735508	20.7627940029849	20.7274879599897	20.5614969652179
M233T668_POS_HILIC	20.4700322295232	19.8414432950167	20.0490417110788	20.3118258540964	20.1286212090046	20.062935160464	20.1993124505472	20.1704458697274
M233T873_POS_HILIC	18.042362410646	18.1078812050156	17.841814355825	18.1283828237735	18.0540521909181	18.1700655092939	18.0039775594305	17.7274576737988
