"","variable_id","ENTREZID"
"5170","transcriptome_S1PR4","8698"
"5171","transcriptome_S1PR5","53637"
"5172","transcriptome_SAC3D1","29901"
"5173","transcriptome_SACS","26278"
"5174","transcriptome_SAFB","6294"
"5175","transcriptome_SAFB2","9667"
"5176","transcriptome_SALL2","6297"
"5177","transcriptome_SAMD1","90378"
"5178","transcriptome_SAMD11","148398"
"5179","transcriptome_SAMD12","401474"
"5180","transcriptome_SAMD14","201191"
"5181","transcriptome_SAMD3","154075"
"5182","transcriptome_SAMD4A","23034"
"5183","transcriptome_SAMD4B","55095"
"5184","transcriptome_SAMD9","54809"
"5185","transcriptome_SAMD9L","219285"
"5186","transcriptome_SAP130","79595"
"5187","transcriptome_SAP25","100316904"
"5188","transcriptome_SAP30BP","29115"
"5189","transcriptome_SAP30L","79685"
"5190","transcriptome_SAR1B","51128"
"5191","transcriptome_SARDH","1757"
"5192","transcriptome_SARM1","23098"
"5193","transcriptome_SARNP","84324"
"5194","transcriptome_SART1","9092"
"5195","transcriptome_SART3","9733"
"5196","transcriptome_SASH3","54440"
"5197","transcriptome_SASS6","163786"
"5198","transcriptome_SATB1","6304"
"5199","transcriptome_SATB2","23314"
"5200","transcriptome_SATL1","340562"
"5201","transcriptome_SAV1","60485"
"5202","transcriptome_SBDS","51119"
"5203","transcriptome_SBF1","6305"
"5204","transcriptome_SBF2","81846"
"5205","transcriptome_SBK1","388228"
"5206","transcriptome_SBNO1","55206"
"5207","transcriptome_SBNO2","22904"
"5208","transcriptome_SBSPON","157869"
"5209","transcriptome_SCAF1","58506"
"5210","transcriptome_SCAF11","9169"
"5211","transcriptome_SCAF4","57466"
"5212","transcriptome_SCAI","286205"
"5213","transcriptome_SCAMP1","9522"
"5214","transcriptome_SCAMP2","10066"
"5215","transcriptome_SCAND1","51282"
"5216","transcriptome_SCAP","22937"
"5217","transcriptome_SCARF2","91179"
"5218","transcriptome_SCCPDH","51097"
"5219","transcriptome_SCIMP","388325"
"5220","transcriptome_SCLT1","132320"
"5221","transcriptome_SCMH1","22955"
"5222","transcriptome_SCML4","256380"
"5223","transcriptome_SCN3B","55800"
"5224","transcriptome_SCN4A","6329"
"5225","transcriptome_SCN5A","6331"
"5226","transcriptome_SCN8A","6334"
"5227","transcriptome_SCO2","9997"
"5228","transcriptome_SCP2","6342"
"5229","transcriptome_SCRG1","11341"
"5230","transcriptome_SCRN1","9805"
"5231","transcriptome_SCRT2","85508"
"5232","transcriptome_SCT","6343"
"5233","transcriptome_SCUBE3","222663"
"5234","transcriptome_SCYL1","57410"
"5235","transcriptome_SCYL2","55681"
"5236","transcriptome_SCYL3","57147"
"5237","transcriptome_SDAD1","55153"
"5238","transcriptome_SDCBP","6386"
"5239","transcriptome_SDCBP2","27111"
"5240","transcriptome_SDCCAG8","10806"
"5241","transcriptome_SDE2","163859"
"5242","transcriptome_SDF2","6388"
"5243","transcriptome_SDHA","6389"
"5244","transcriptome_SDK2","54549"
"5245","transcriptome_SDR39U1","56948"
"5246","transcriptome_SDR42E1","93517"
"5247","transcriptome_SDS","10993"
"5248","transcriptome_SEBOX","645832"
"5249","transcriptome_SEC11A","23478"
"5250","transcriptome_SEC13","6396"
"5251","transcriptome_SEC14L1","6397"
"5252","transcriptome_SEC14L2","23541"
"5253","transcriptome_SEC16A","9919"
"5254","transcriptome_SEC22B","9554"
"5255","transcriptome_SEC22C","9117"
"5256","transcriptome_SEC23B","10483"
"5257","transcriptome_SEC24B","10427"
"5258","transcriptome_SEC24C","9632"
"5259","transcriptome_SEC24D","9871"
"5260","transcriptome_SEC31A","22872"
"5261","transcriptome_SEC31B","25956"
"5262","transcriptome_SEC61A1","29927"
"5263","transcriptome_SEC61A2","55176"
"5264","transcriptome_SEC63","11231"
"5265","transcriptome_SECISBP2","79048"
"5266","transcriptome_SECISBP2L","9728"
"5267","transcriptome_SECTM1","6398"
"5268","transcriptome_SEL1L","6400"
"5269","transcriptome_SEL1L3","23231"
"5270","transcriptome_SELE","6401"
"5271","transcriptome_SELL","6402"
"5272","transcriptome_SELP","6403"
"5273","transcriptome_SELPLG","6404"
"5274","transcriptome_SEMA4A","64218"
"5275","transcriptome_SEMA4B","10509"
"5276","transcriptome_SEMA4G","57715"
"5277","transcriptome_SEMA6A","57556"
"5278","transcriptome_SEMA6B","10501"
"5279","transcriptome_SENP1","29843"
"5280","transcriptome_SENP2","59343"
"5281","transcriptome_SENP6","26054"
"5282","transcriptome_SENP7","57337"
"5283","transcriptome_SENP8","123228"
"5284","transcriptome_SERAC1","84947"
"5285","transcriptome_SERBP1","26135"
"5286","transcriptome_SERF2","10169"
"5287","transcriptome_SERHL2","253190"
"5288","transcriptome_SERINC1","57515"
"5289","transcriptome_SERINC3","10955"
"5290","transcriptome_SERINC4","619189"
"5291","transcriptome_SERINC5","256987"
"5292","transcriptome_SERP1","27230"
"5293","transcriptome_SERPINB1","1992"
"5294","transcriptome_SERPINB6","5269"
"5295","transcriptome_SERPINB9","5272"
"5296","transcriptome_SERPIND1","3053"
"5297","transcriptome_SERPINE3","647174"
"5298","transcriptome_SERPINF1","5176"
"5299","transcriptome_SERTAD2","9792"
"5300","transcriptome_SESN1","27244"
"5301","transcriptome_SESN3","143686"
"5302","transcriptome_SET","6418"
"5303","transcriptome_SETBP1","26040"
"5304","transcriptome_SETD1A","9739"
"5305","transcriptome_SETD1B","23067"
"5306","transcriptome_SETD2","29072"
"5307","transcriptome_SETD5","55209"
"5308","transcriptome_SETD6","79918"
"5309","transcriptome_SETD7","80854"
"5310","transcriptome_SETDB1","9869"
"5311","transcriptome_SETDB2","83852"
"5312","transcriptome_SETMAR","6419"
"5313","transcriptome_SETX","23064"
"5314","transcriptome_SEZ6","124925"
"5315","transcriptome_SF3A1","10291"
"5316","transcriptome_SF3A2","8175"
"5317","transcriptome_SF3A3","10946"
"5318","transcriptome_SF3B1","23451"
"5319","transcriptome_SF3B2","10992"
"5320","transcriptome_SF3B3","23450"
"5321","transcriptome_SF3B4","10262"
"5322","transcriptome_SFI1","9814"
"5323","transcriptome_SFMBT1","51460"
"5324","transcriptome_SFMBT2","57713"
"5325","transcriptome_SFPQ","6421"
"5326","transcriptome_SFRP4","6424"
"5327","transcriptome_SFRP5","6425"
"5328","transcriptome_SFTPB","6439"
"5329","transcriptome_SFXN3","81855"
"5330","transcriptome_SGCE","8910"
"5331","transcriptome_SGK1","6446"
"5332","transcriptome_SGMS1","259230"
"5333","transcriptome_SGMS2","166929"
"5334","transcriptome_SGPL1","8879"
"5335","transcriptome_SGPP1","81537"
"5336","transcriptome_SGPP2","130367"
"5337","transcriptome_SGSH","6448"
"5338","transcriptome_SGSM2","9905"
"5339","transcriptome_SGSM3","27352"
"5340","transcriptome_SGTB","54557"
"5341","transcriptome_SH2B1","25970"
"5342","transcriptome_SH2B3","10019"
"5343","transcriptome_SH2D1A","4068"
"5344","transcriptome_SH2D2A","9047"
"5345","transcriptome_SH2D4A","63898"
"5346","transcriptome_SH3BGRL","6451"
"5347","transcriptome_SH3BGRL2","83699"
"5348","transcriptome_SH3BGRL3","83442"
"5349","transcriptome_SH3BP2","6452"
"5350","transcriptome_SH3BP5","9467"
"5351","transcriptome_SH3D19","152503"
"5352","transcriptome_SH3GL1","6455"
"5353","transcriptome_SH3GLB1","51100"
"5354","transcriptome_SH3KBP1","30011"
"5355","transcriptome_SH3PXD2A","9644"
"5356","transcriptome_SH3TC1","54436"
"5357","transcriptome_SH3TC2","79628"
"5358","transcriptome_SH3YL1","26751"
"5359","transcriptome_SHANK1","50944"
"5360","transcriptome_SHANK2","22941"
"5361","transcriptome_SHARPIN","81858"
"5362","transcriptome_SHC1","6464"
"5363","transcriptome_SHC3","53358"
"5364","transcriptome_SHD","56961"
"5365","transcriptome_SHE","126669"
"5366","transcriptome_SHF","90525"
"5367","transcriptome_SHISA5","51246"
"5368","transcriptome_SHISA7","729956"
"5369","transcriptome_SHKBP1","92799"
"5370","transcriptome_SHOC2","8036"
"5371","transcriptome_SHPRH","257218"
"5372","transcriptome_SHQ1","55164"
"5373","transcriptome_SIAE","54414"
"5374","transcriptome_SIAH1","6477"
"5375","transcriptome_SIAH2","6478"
"5376","transcriptome_SIDT1","54847"
"5377","transcriptome_SIDT2","51092"
"5378","transcriptome_SIGIRR","59307"
"5379","transcriptome_SIGLEC10","89790"
"5380","transcriptome_SIGLEC15","284266"
"5381","transcriptome_SIGLEC16","400709"
"5382","transcriptome_SIGLEC5","8778"
"5383","transcriptome_SIGLEC9","27180"
"5384","transcriptome_SIK2","23235"
"5385","transcriptome_SIK3","23387"
"5386","transcriptome_SIM2","6493"
"5387","transcriptome_SIMC1","375484"
"5388","transcriptome_SIN3A","25942"
"5389","transcriptome_SIN3B","23309"
"5390","transcriptome_SIPA1","6494"
"5391","transcriptome_SIPA1L3","23094"
"5392","transcriptome_SIRPA","140885"
"5393","transcriptome_SIRPB1","10326"
"5394","transcriptome_SIRT1","23411"
"5395","transcriptome_SIRT2","22933"
"5396","transcriptome_SIRT3","23410"
"5397","transcriptome_SIRT5","23408"
"5398","transcriptome_SKA3","221150"
"5399","transcriptome_SKAP1","8631"
"5400","transcriptome_SKAP2","8935"
"5401","transcriptome_SKI","6497"
"5402","transcriptome_SKIV2L","6499"
"5403","transcriptome_SKP1","6500"
"5404","transcriptome_SLA","6503"
"5405","transcriptome_SLA2","84174"
"5406","transcriptome_SLAIN2","57606"
"5407","transcriptome_SLAMF1","6504"
"5408","transcriptome_SLAMF6","114836"
"5409","transcriptome_SLAMF8","56833"
"5410","transcriptome_SLC10A3","8273"
"5411","transcriptome_SLC11A1","6556"
"5412","transcriptome_SLC12A4","6560"
"5413","transcriptome_SLC12A5","57468"
"5414","transcriptome_SLC12A6","9990"
"5415","transcriptome_SLC13A4","26266"
"5416","transcriptome_SLC13A5","284111"
"5417","transcriptome_SLC14A1","6563"
"5418","transcriptome_SLC14A2","8170"
"5419","transcriptome_SLC15A2","6565"
"5420","transcriptome_SLC15A4","121260"
"5421","transcriptome_SLC16A11","162515"
"5422","transcriptome_SLC16A12","387700"
"5423","transcriptome_SLC16A14","151473"
"5424","transcriptome_SLC16A2","6567"
"5425","transcriptome_SLC16A3","9123"
"5426","transcriptome_SLC16A6","9120"
"5427","transcriptome_SLC16A7","9194"
"5428","transcriptome_SLC16A8","23539"
"5429","transcriptome_SLC18A2","6571"
"5430","transcriptome_SLC1A1","6505"
"5431","transcriptome_SLC1A2","6506"
"5432","transcriptome_SLC1A3","6507"
"5433","transcriptome_SLC1A4","6509"
"5434","transcriptome_SLC1A5","6510"
"5435","transcriptome_SLC20A1","6574"
"5436","transcriptome_SLC20A2","6575"
"5437","transcriptome_SLC22A23","63027"
"5438","transcriptome_SLC22A3","6581"
"5439","transcriptome_SLC22A5","6584"
"5440","transcriptome_SLC22A7","10864"
"5441","transcriptome_SLC23A1","9963"
"5442","transcriptome_SLC23A2","9962"
"5443","transcriptome_SLC24A1","9187"
"5444","transcriptome_SLC24A2","25769"
"5445","transcriptome_SLC24A4","123041"
"5446","transcriptome_SLC25A1","6576"
"5447","transcriptome_SLC25A12","8604"
"5448","transcriptome_SLC25A15","10166"
"5449","transcriptome_SLC25A19","60386"
"5450","transcriptome_SLC25A22","79751"
"5451","transcriptome_SLC25A25","114789"
"5452","transcriptome_SLC25A29","123096"
"5453","transcriptome_SLC25A30","253512"
"5454","transcriptome_SLC25A32","81034"
"5455","transcriptome_SLC25A35","399512"
"5456","transcriptome_SLC25A37","51312"
"5457","transcriptome_SLC25A38","54977"
"5458","transcriptome_SLC25A4","291"
"5459","transcriptome_SLC25A44","9673"
"5460","transcriptome_SLC25A45","283130"
"5461","transcriptome_SLC25A5","292"
"5462","transcriptome_SLC25A51","92014"
"5463","transcriptome_SLC26A1","10861"
"5464","transcriptome_SLC26A2","1836"
"5465","transcriptome_SLC26A3","1811"
"5466","transcriptome_SLC26A9","115019"
"5467","transcriptome_SLC27A1","376497"
"5468","transcriptome_SLC27A3","11000"
"5469","transcriptome_SLC29A2","3177"
"5470","transcriptome_SLC2A12","154091"
"5471","transcriptome_SLC2A13","114134"
"5472","transcriptome_SLC2A3","6515"
"5473","transcriptome_SLC2A4RG","56731"
"5474","transcriptome_SLC2A6","11182"
"5475","transcriptome_SLC30A1","7779"
"5476","transcriptome_SLC30A5","64924"
"5477","transcriptome_SLC30A6","55676"
"5478","transcriptome_SLC30A9","10463"
"5479","transcriptome_SLC31A1","1317"
"5480","transcriptome_SLC31A2","1318"
"5481","transcriptome_SLC34A2","10568"
"5482","transcriptome_SLC34A3","142680"
"5483","transcriptome_SLC35A1","10559"
"5484","transcriptome_SLC35A3","23443"
"5485","transcriptome_SLC35B1","10237"
"5486","transcriptome_SLC35B2","347734"
"5487","transcriptome_SLC35B4","84912"
"5488","transcriptome_SLC35C2","51006"
"5489","transcriptome_SLC35D1","23169"
"5490","transcriptome_SLC35E1","79939"
"5491","transcriptome_SLC35F1","222553"
"5492","transcriptome_SLC35F4","341880"
"5493","transcriptome_SLC35F5","80255"
"5494","transcriptome_SLC35G2","80723"
"5495","transcriptome_SLC35G6","643664"
"5496","transcriptome_SLC36A3","285641"
"5497","transcriptome_SLC37A1","54020"
"5498","transcriptome_SLC37A2","219855"
"5499","transcriptome_SLC38A1","81539"
"5500","transcriptome_SLC38A10","124565"
"5501","transcriptome_SLC38A11","151258"
"5502","transcriptome_SLC38A2","54407"
"5503","transcriptome_SLC38A4","55089"
"5504","transcriptome_SLC39A1","27173"
"5505","transcriptome_SLC39A13","91252"
"5506","transcriptome_SLC39A4","55630"
"5507","transcriptome_SLC39A5","283375"
"5508","transcriptome_SLC39A9","55334"
"5509","transcriptome_SLC3A1","6519"
"5510","transcriptome_SLC3A2","6520"
"5511","transcriptome_SLC40A1","30061"
"5512","transcriptome_SLC43A2","124935"
"5513","transcriptome_SLC43A3","29015"
"5514","transcriptome_SLC44A1","23446"
"5515","transcriptome_SLC45A4","57210"
"5516","transcriptome_SLC46A1","113235"
"5517","transcriptome_SLC46A2","57864"
"5518","transcriptome_SLC47A2","146802"
"5519","transcriptome_SLC48A1","55652"
"5520","transcriptome_SLC4A1","6521"
"5521","transcriptome_SLC4A11","83959"
"5522","transcriptome_SLC4A1AP","22950"
"5523","transcriptome_SLC4A2","6522"
"5524","transcriptome_SLC4A9","83697"
"5525","transcriptome_SLC50A1","55974"
"5526","transcriptome_SLC51A","200931"
"5527","transcriptome_SLC52A1","55065"
"5528","transcriptome_SLC5A10","125206"
"5529","transcriptome_SLC5A11","115584"
"5530","transcriptome_SLC5A2","6524"
"5531","transcriptome_SLC5A3","6526"
"5532","transcriptome_SLC5A4","6527"
"5533","transcriptome_SLC5A5","6528"
"5534","transcriptome_SLC5A6","8884"
"5535","transcriptome_SLC5A9","200010"
"5536","transcriptome_SLC6A20","54716"
"5537","transcriptome_SLC6A4","6532"
"5538","transcriptome_SLC6A8","6535"
"5539","transcriptome_SLC6A9","6536"
"5540","transcriptome_SLC7A1","6541"
"5541","transcriptome_SLC7A4","6545"
"5542","transcriptome_SLC7A5","8140"
"5543","transcriptome_SLC7A6","9057"
"5544","transcriptome_SLC7A6OS","84138"
"5545","transcriptome_SLC7A7","9056"
"5546","transcriptome_SLC8A3","6547"
"5547","transcriptome_SLC8B1","80024"
"5548","transcriptome_SLC9A3","6550"
"5549","transcriptome_SLC9A3R1","9368"
"5550","transcriptome_SLC9A5","6553"
"5551","transcriptome_SLC9A8","23315"
"5552","transcriptome_SLC9A9","285195"
"5553","transcriptome_SLC9C1","285335"
"5554","transcriptome_SLCO3A1","28232"
"5555","transcriptome_SLFN12L","100506736"
"5556","transcriptome_SLFN13","146857"
"5557","transcriptome_SLFN14","342618"
"5558","transcriptome_SLFNL1","200172"
"5559","transcriptome_SLIRP","81892"
"5560","transcriptome_SLIT1","6585"
"5561","transcriptome_SLIT3","6586"
"5562","transcriptome_SLK","9748"
"5563","transcriptome_SLMAP","7871"
"5564","transcriptome_SLTM","79811"
"5565","transcriptome_SLU7","10569"
"5566","transcriptome_SLX4","84464"
"5567","transcriptome_SMAD2","4087"
"5568","transcriptome_SMAD3","4088"
"5569","transcriptome_SMAD7","4092"
"5570","transcriptome_SMAD9","4093"
"5571","transcriptome_SMAGP","57228"
"5572","transcriptome_SMAP1","60682"
"5573","transcriptome_SMAP2","64744"
"5574","transcriptome_SMARCA4","6597"
"5575","transcriptome_SMARCA5","8467"
"5576","transcriptome_SMARCAD1","56916"
"5577","transcriptome_SMARCC1","6599"
"5578","transcriptome_SMARCC2","6601"
"5579","transcriptome_SMARCD1","6602"
"5580","transcriptome_SMARCD2","6603"
"5581","transcriptome_SMARCD3","6604"
"5582","transcriptome_SMARCE1","6605"
"5583","transcriptome_SMC1B","27127"
"5584","transcriptome_SMC4","10051"
"5585","transcriptome_SMC5","23137"
"5586","transcriptome_SMC6","79677"
"5587","transcriptome_SMCHD1","23347"
"5588","transcriptome_SMDT1","91689"
"5589","transcriptome_SMG6","23293"
"5590","transcriptome_SMG7","9887"
"5591","transcriptome_SMIM15","643155"
"5592","transcriptome_SMIM18","100507341"
"5593","transcriptome_SMIM19","114926"
"5594","transcriptome_SMIM22","440335"
"5595","transcriptome_SMIM5","643008"
"5596","transcriptome_SMIM6","100130933"
"5597","transcriptome_SMLR1","100507203"
"5598","transcriptome_SMNDC1","10285"
"5599","transcriptome_SMPD1","6609"
"5600","transcriptome_SMPD2","6610"
"5601","transcriptome_SMPD3","55512"
"5602","transcriptome_SMPD4","55627"
"5603","transcriptome_SMTN","6525"
"5604","transcriptome_SMTNL1","219537"
"5605","transcriptome_SMU1","55234"
"5606","transcriptome_SMURF1","57154"
"5607","transcriptome_SMURF2","64750"
"5608","transcriptome_SMYD2","56950"
"5609","transcriptome_SMYD5","10322"
"5610","transcriptome_SNAI3","333929"
"5611","transcriptome_SNAP23","8773"
"5612","transcriptome_SNAP29","9342"
"5613","transcriptome_SNAP47","116841"
"5614","transcriptome_SNAPC3","6619"
"5615","transcriptome_SNAPC4","6621"
"5616","transcriptome_SNAPC5","10302"
"5617","transcriptome_SNCA","6622"
"5618","transcriptome_SND1","27044"
"5619","transcriptome_SNED1","25992"
"5620","transcriptome_SNF8","11267"
"5621","transcriptome_SNIP1","79753"
"5622","transcriptome_SNN","8303"
"5623","transcriptome_SNPH","9751"
"5624","transcriptome_SNRK","54861"
"5625","transcriptome_SNRNP200","23020"
"5626","transcriptome_SNRNP27","11017"
"5627","transcriptome_SNRNP35","11066"
"5628","transcriptome_SNRPA","6626"
"5629","transcriptome_SNRPC","6631"
"5630","transcriptome_SNRPD1","6632"
"5631","transcriptome_SNRPD2","6633"
"5632","transcriptome_SNRPD3","6634"
"5633","transcriptome_SNTA1","6640"
"5634","transcriptome_SNTB1","6641"
"5635","transcriptome_SNTB2","6645"
"5636","transcriptome_SNUPN","10073"
"5637","transcriptome_SNW1","22938"
"5638","transcriptome_SNX1","6642"
"5639","transcriptome_SNX11","29916"
"5640","transcriptome_SNX14","57231"
"5641","transcriptome_SNX17","9784"
"5642","transcriptome_SNX18","112574"
"5643","transcriptome_SNX19","399979"
"5644","transcriptome_SNX2","6643"
"5645","transcriptome_SNX20","124460"
"5646","transcriptome_SNX21","90203"
"5647","transcriptome_SNX22","79856"
"5648","transcriptome_SNX27","81609"
"5649","transcriptome_SNX29","92017"
"5650","transcriptome_SNX3","8724"
"5651","transcriptome_SNX32","254122"
"5652","transcriptome_SNX5","27131"
"5653","transcriptome_SNX8","29886"
"5654","transcriptome_SNX9","51429"
"5655","transcriptome_SOAT1","6646"
"5656","transcriptome_SOCS2","8835"
"5657","transcriptome_SOCS4","122809"
"5658","transcriptome_SOGA1","140710"
"5659","transcriptome_SON","6651"
"5660","transcriptome_SORBS3","10174"
"5661","transcriptome_SORCS2","57537"
"5662","transcriptome_SORT1","6272"
"5663","transcriptome_SOS1","6654"
"5664","transcriptome_SOWAHA","134548"
"5665","transcriptome_SOX10","6663"
"5666","transcriptome_SOX12","6666"
"5667","transcriptome_SOX15","6665"
"5668","transcriptome_SOX30","11063"
"5669","transcriptome_SOX4","6659"
"5670","transcriptome_SP1","6667"
"5671","transcriptome_SP110","3431"
"5672","transcriptome_SP140L","93349"
"5673","transcriptome_SP2","6668"
"5674","transcriptome_SP3","6670"
"5675","transcriptome_SP4","6671"
"5676","transcriptome_SPAG1","6674"
"5677","transcriptome_SPAG17","200162"
"5678","transcriptome_SPAG4","6676"
"5679","transcriptome_SPAG5","10615"
"5680","transcriptome_SPAG8","26206"
"5681","transcriptome_SPAG9","9043"
"5682","transcriptome_SPARC","6678"
"5683","transcriptome_SPARCL1","8404"
"5684","transcriptome_SPAST","6683"
"5685","transcriptome_SPATA13","221178"
"5686","transcriptome_SPATA2","9825"
"5687","transcriptome_SPATA21","374955"
"5688","transcriptome_SPATA24","202051"
"5689","transcriptome_SPATA2L","124044"
"5690","transcriptome_SPATA32","124783"
"5691","transcriptome_SPATA6L","55064"
"5692","transcriptome_SPCS1","28972"
"5693","transcriptome_SPCS3","60559"
"5694","transcriptome_SPDYE1","285955"
"5695","transcriptome_SPDYE3","441272"
"5696","transcriptome_SPDYE5","442590"
"5697","transcriptome_SPDYE6","729597"
"5698","transcriptome_SPECC1","92521"
"5699","transcriptome_SPECC1L","23384"
"5700","transcriptome_SPEF2","79925"
"5701","transcriptome_SPEG","10290"
"5702","transcriptome_SPEN","23013"
"5703","transcriptome_SPG11","80208"
"5704","transcriptome_SPG21","51324"
"5705","transcriptome_SPG7","6687"
"5706","transcriptome_SPHK2","56848"
"5707","transcriptome_SPIB","6689"
"5708","transcriptome_SPIDR","23514"
"5709","transcriptome_SPIN2A","54466"
"5710","transcriptome_SPINK4","27290"
"5711","transcriptome_SPINK9","643394"
"5712","transcriptome_SPINT1","6692"
"5713","transcriptome_SPIRE1","56907"
"5714","transcriptome_SPIRE2","84501"
"5715","transcriptome_SPN","6693"
"5716","transcriptome_SPNS1","83985"
"5717","transcriptome_SPNS2","124976"
"5718","transcriptome_SPNS3","201305"
"5719","transcriptome_SPOCK2","9806"
"5720","transcriptome_SPON1","10418"
"5721","transcriptome_SPON2","10417"
"5722","transcriptome_SPOP","8405"
"5723","transcriptome_SPOPL","339745"
"5724","transcriptome_SPRED3","399473"
"5725","transcriptome_SPRN","503542"
"5726","transcriptome_SPRTN","83932"
"5727","transcriptome_SPRY2","10253"
"5728","transcriptome_SPSB3","90864"
"5729","transcriptome_SPTAN1","6709"
"5730","transcriptome_SPTB","6710"
"5731","transcriptome_SPTBN1","6711"
"5732","transcriptome_SPTBN2","6712"
"5733","transcriptome_SPTBN5","51332"
"5734","transcriptome_SPTY2D1","144108"
"5735","transcriptome_SQSTM1","8878"
"5736","transcriptome_SRA1","10011"
"5737","transcriptome_SRBD1","55133"
"5738","transcriptome_SRC","6714"
"5739","transcriptome_SRCAP","10847"
"5740","transcriptome_SREBF1","6720"
"5741","transcriptome_SREBF2","6721"
"5742","transcriptome_SRGAP1","57522"
"5743","transcriptome_SRGAP2","23380"
"5744","transcriptome_SRGN","5552"
"5745","transcriptome_SRI","6717"
"5746","transcriptome_SRMS","6725"
"5747","transcriptome_SRP14","6727"
"5748","transcriptome_SRP19","6728"
"5749","transcriptome_SRP68","6730"
"5750","transcriptome_SRP72","6731"
"5751","transcriptome_SRPK3","26576"
"5752","transcriptome_SRRD","402055"
"5753","transcriptome_SRRM1","10250"
"5754","transcriptome_SRRM5","100170229"
"5755","transcriptome_SRRT","51593"
"5756","transcriptome_SRSF1","6426"
"5757","transcriptome_SRSF10","10772"
"5758","transcriptome_SRSF11","9295"
"5759","transcriptome_SRSF12","135295"
"5760","transcriptome_SRSF2","6427"
"5761","transcriptome_SRSF4","6429"
"5762","transcriptome_SRSF5","6430"
"5763","transcriptome_SRSF6","6431"
"5764","transcriptome_SRSF8","10929"
"5765","transcriptome_SRSF9","8683"
"5766","transcriptome_SS18L1","26039"
"5767","transcriptome_SSB","6741"
"5768","transcriptome_SSBP4","170463"
"5769","transcriptome_SSC5D","284297"
"5770","transcriptome_SSH2","85464"
"5771","transcriptome_SSNA1","8636"
"5772","transcriptome_SSR1","6745"
"5773","transcriptome_SSR3","6747"
"5774","transcriptome_SSR4","6748"
"5775","transcriptome_ST3GAL2","6483"
"5776","transcriptome_ST3GAL6","10402"
"5777","transcriptome_ST6GAL1","6480"
"5778","transcriptome_ST6GALNAC2","10610"
"5779","transcriptome_ST6GALNAC4","27090"
"5780","transcriptome_ST7","7982"
"5781","transcriptome_ST8SIA4","7903"
"5782","transcriptome_STAB1","23166"
"5783","transcriptome_STAB2","55576"
"5784","transcriptome_STAG1","10274"
"5785","transcriptome_STAG2","10735"
"5786","transcriptome_STAG3","10734"
"5787","transcriptome_STAM2","10254"
"5788","transcriptome_STAMBPL1","57559"
"5789","transcriptome_STAP1","26228"
"5790","transcriptome_STAR","6770"
"5791","transcriptome_STARD10","10809"
"5792","transcriptome_STARD3","10948"
"5793","transcriptome_STARD3NL","83930"
"5794","transcriptome_STARD4","134429"
"5795","transcriptome_STARD5","80765"
"5796","transcriptome_STARD7","56910"
"5797","transcriptome_STARD9","57519"
"5798","transcriptome_STAT3","6774"
"5799","transcriptome_STAT4","6775"
"5800","transcriptome_STAT5A","6776"
"5801","transcriptome_STAT5B","6777"
"5802","transcriptome_STAU1","6780"
"5803","transcriptome_STBD1","8987"
"5804","transcriptome_STIM1","6786"
"5805","transcriptome_STIM2","57620"
"5806","transcriptome_STIP1","10963"
"5807","transcriptome_STK10","6793"
"5808","transcriptome_STK11","6794"
"5809","transcriptome_STK11IP","114790"
"5810","transcriptome_STK16","8576"
"5811","transcriptome_STK17A","9263"
"5812","transcriptome_STK19","8859"
"5813","transcriptome_STK35","140901"
"5814","transcriptome_STK38L","23012"
"5815","transcriptome_STK39","27347"
"5816","transcriptome_STK4","6789"
"5817","transcriptome_STMN3","50861"
"5818","transcriptome_STOM","2040"
"5819","transcriptome_STOML2","30968"
"5820","transcriptome_STON2","85439"
"5821","transcriptome_STRADA","92335"
"5822","transcriptome_STRBP","55342"
"5823","transcriptome_STRIP1","85369"
"5824","transcriptome_STRN","6801"
"5825","transcriptome_STRN4","29888"
"5826","transcriptome_STT3B","201595"
"5827","transcriptome_STUB1","10273"
"5828","transcriptome_STX10","8677"
"5829","transcriptome_STX11","8676"
"5830","transcriptome_STX17","55014"
"5831","transcriptome_STX18","53407"
"5832","transcriptome_STX19","415117"
"5833","transcriptome_STX1A","6804"
"5834","transcriptome_STX3","6809"
"5835","transcriptome_STX4","6810"
"5836","transcriptome_STX6","10228"
"5837","transcriptome_STXBP1","6812"
"5838","transcriptome_STXBP3","6814"
"5839","transcriptome_STXBP5","134957"
"5840","transcriptome_STXBP5L","9515"
"5841","transcriptome_SUB1","10923"
"5842","transcriptome_SUFU","51684"
"5843","transcriptome_SUGP2","10147"
"5844","transcriptome_SULF2","55959"
"5845","transcriptome_SULT1A2","6799"
"5846","transcriptome_SULT2B1","6820"
"5847","transcriptome_SUMF2","25870"
"5848","transcriptome_SUMO3","6612"
"5849","transcriptome_SUN2","25777"
"5850","transcriptome_SUPT16H","11198"
"5851","transcriptome_SUPT3H","8464"
"5852","transcriptome_SUPT4H1","6827"
"5853","transcriptome_SUPT5H","6829"
"5854","transcriptome_SUPT6H","6830"
"5855","transcriptome_SUPT7L","9913"
"5856","transcriptome_SURF1","6834"
"5857","transcriptome_SURF2","6835"
"5858","transcriptome_SURF4","6836"
"5859","transcriptome_SURF6","6838"
"5860","transcriptome_SUSD1","64420"
"5861","transcriptome_SUSD5","26032"
"5862","transcriptome_SUV39H1","6839"
"5863","transcriptome_SUV39H2","79723"
"5864","transcriptome_SUZ12","23512"
"5865","transcriptome_SVIL","6840"
