	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
time	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
OTU_201	0.00018601654384865	0.000432796668853831	0.000295106526948773	0.000130299708443282	0.000357682126655689	0.000437220585504469	0.000181840311184431
OTU_207	0.000149233867985427	0.000323107739526877	0.000183300801304135	6.29918827993915e-05	4.20979232460159e-05	6.517463428639e-05	0.000498991889803822
OTU_208	0.000167519500361194	0.000137872599546144	0.000543106061386867	0.000854690621193732	0.00150347084031391	0.00312829620591665	0.0031353150143046
OTU_210	8.72785041254194e-06	8.63984135834428e-06	3.79662403519336e-05	4.63039868495772e-05	3.2535755548393e-05	1.80177786448533e-05	7.12874836899412e-06
OTU_221	6.28897468834476e-06	2.53833411358106e-05	5.93479412315083e-05	5.24706054324198e-05	6.56132112775498e-06	5.62825890746115e-06	7.28107258400145e-07
OTU_222	9.66255599349975e-07	4.86695591025186e-06	5.16563405553205e-06	3.19821185448826e-07	7.65352227921287e-06	3.60044706769082e-06	0.006163203843241
OTU_233	1.83427871970702e-05	0	1.51419278270217e-05	5.93719043931586e-05	6.00751399043535e-05	3.45557052322628e-06	2.4664492896805e-06
OTU_245	0.00309674107383084	0.000940993031091706	0.000660927172455238	0.000366072121392529	0.000763862731695656	0.00138782753118389	0.00207589589150397
OTU_262	1.42255580089555e-06	2.77448779169761e-06	9.43149113364434e-06	1.20634212505494e-05	1.8257322138342e-05	3.28010512453559e-05	1.37195325287852e-05
OTU_263	0.000962714035328681	0.00025164142892679	0.00010327144053231	5.70711061744125e-05	0.000112335159811731	0.000110569721948317	0.000445139985408749
OTU_267	0.00010821961604001	0	4.1023414707575e-05	0.00032259823476234	0.000362041064388296	2.4467049878422e-05	2.44920150913355e-05
OTU_274	0.00016151651039625	0.000218297358305085	8.13241590644919e-05	6.2293129464541e-06	1.91293649304448e-05	2.50467836078862e-05	0.000103732779406683
